Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      11	       3	       3	       1	       4	      22	        0.50	         0.14	        0.14	         0.05	          0.18	          1.00	         4.59	            1	            2	            5	            7	           10
     1	       4	       2	       0	       2	       5	      13	        0.31	         0.15	        0.00	         0.15	          0.38	          1.00	         6.08	            1	            4	            6	            9	           10
     2	       1	       5	       0	       0	       3	       9	        0.11	         0.56	        0.00	         0.00	          0.33	          1.00	         4.56	            1	            2	            3	            5	           11
     3	      10	       7	       1	       1	       6	      25	        0.40	         0.28	        0.04	         0.04	          0.24	          1.00	         6.04	            1	            3	            5	            8	           14
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
