Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      16	      13	       8	       3	       0	      40	        0.40	         0.33	        0.20	         0.08	          0.00	          1.00	         2.78	            1	            2	            3	            3	            6
     1	       1	       0	       0	       1	       1	       3	        0.33	         0.00	        0.00	         0.33	          0.33	          1.00	         8.00	            2	            2	           10	           12	           12
     2	       0	       1	       1	       0	       1	       3	        0.00	         0.33	        0.33	         0.00	          0.33	          1.00	         6.00	            2	            2	            5	           11	           11
     3	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
