Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      57	      23	       4	       7	      27	     118	        0.48	         0.19	        0.03	         0.06	          0.23	          1.00	         5.38	            1	            2	            4	            6	           41
     1	       9	      12	       0	       3	      15	      39	        0.23	         0.31	        0.00	         0.08	          0.38	          1.00	         7.13	            1	            2	            5	            9	           46
     2	       7	      11	       5	       1	      10	      34	        0.21	         0.32	        0.15	         0.03	          0.29	          1.00	         7.26	            1	            2	            4	           10	           63
     3	       3	      11	       4	       1	      16	      35	        0.09	         0.31	        0.11	         0.03	          0.46	          1.00	        12.94	            1	            5	            8	           14	           77
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
