Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      59	     135	      28	      28	      33	     283	        0.21	         0.48	        0.10	         0.10	          0.12	          1.00	         8.10	            1	            3	            5	            7	          112
     1	       1	      13	       1	       5	       4	      24	        0.04	         0.54	        0.04	         0.21	          0.17	          1.00	         7.33	            2	            5	            7	           10	           12
     2	       4	       9	       3	      11	      20	      47	        0.09	         0.19	        0.06	         0.23	          0.43	          1.00	        20.38	            2	            7	           10	           19	          421
     3	       2	       2	       5	      10	      11	      30	        0.07	         0.07	        0.17	         0.33	          0.37	          1.00	         8.97	            3	            6	            8	           10	           34
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
