Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      11	       3	      12	       8	       6	      40	        0.28	         0.08	        0.30	         0.20	          0.15	          1.00	         4.60	            2	            3	            4	            6	           10
     1	       2	       0	       2	       0	       2	       6	        0.33	         0.00	        0.33	         0.00	          0.33	          1.00	         6.17	            4	            4	            6	            6	           12
     2	       2	       0	       0	       2	       5	       9	        0.22	         0.00	        0.00	         0.22	          0.56	          1.00	         6.56	            3	            5	            6	            7	           12
     3	       1	       1	       2	       2	       1	       7	        0.14	         0.14	        0.29	         0.29	          0.14	          1.00	         5.43	            1	            2	            7	            8	            8
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
