Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      11	       1	       9	       3	       3	      27	        0.41	         0.04	        0.33	         0.11	          0.11	          1.00	         5.56	            1	            4	            6	            7	            9
     1	       1	       1	       0	       0	       2	       4	        0.25	         0.25	        0.00	         0.00	          0.50	          1.00	         6.25	            1	            6	            9	            9	            9
     2	       2	       0	       1	       1	       1	       5	        0.40	         0.00	        0.20	         0.20	          0.20	          1.00	         6.60	            1	            6	            6	            9	           11
     3	       1	       2	       3	       3	       2	      11	        0.09	         0.18	        0.27	         0.27	          0.18	          1.00	         8.64	            2	            6	            9	           12	           13
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
