Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       1	       0	       0	       0	       0	       1	        1.00	         0.00	        0.00	         0.00	          0.00	          1.00	         4.00	            4	            4	            4	            4	            4
     1	       3	       0	       0	       0	       1	       4	        0.75	         0.00	        0.00	         0.00	          0.25	          1.00	         5.25	            2	            5	            6	            8	            8
     2	      14	       2	       1	       1	       1	      19	        0.74	         0.11	        0.05	         0.05	          0.05	          1.00	         5.37	            2	            3	            5	            7	           11
     3	       2	       8	       1	       1	       5	      17	        0.12	         0.47	        0.06	         0.06	          0.29	          1.00	         8.65	            2	            3	            5	            9	           47
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
