Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      10	       3	       4	       0	       5	      22	        0.45	         0.14	        0.18	         0.00	          0.23	          1.00	         4.95	            1	            3	            5	            7	           10
     1	       3	       4	       2	       2	       0	      11	        0.27	         0.36	        0.18	         0.18	          0.00	          1.00	         4.73	            1	            2	            4	            8	           11
     2	       0	       2	       1	       1	       3	       7	        0.00	         0.29	        0.14	         0.14	          0.43	          1.00	         8.14	            2	            6	            7	           14	           15
     3	       1	       2	       0	       1	       5	       9	        0.11	         0.22	        0.00	         0.11	          0.56	          1.00	        18.78	            1	            6	            7	           10	           98
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
