Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      59	      60	      51	      44	      20	     234	        0.25	         0.26	        0.22	         0.19	          0.09	          1.00	         4.73	            1	            3	            4	            5	           37
     1	       2	       4	       3	      14	      13	      36	        0.06	         0.11	        0.08	         0.39	          0.36	          1.00	         8.64	            1	            5	            7	           13	           19
     2	       1	       5	       1	       5	      11	      23	        0.04	         0.22	        0.04	         0.22	          0.48	          1.00	         9.48	            4	            5	            7	           10	           31
     3	       3	       4	       3	       5	      16	      31	        0.10	         0.13	        0.10	         0.16	          0.52	          1.00	         8.13	            1	            6	            8	           10	           21
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
