Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      48	      63	      17	      18	       8	     154	        0.31	         0.41	        0.11	         0.12	          0.05	          1.00	         3.79	            1	            2	            3	            4	           16
     1	       0	       6	       1	       1	       2	      10	        0.00	         0.60	        0.10	         0.10	          0.20	          1.00	         6.00	            3	            4	            5	           10	           10
     2	       0	       5	       0	       2	       3	      10	        0.00	         0.50	        0.00	         0.20	          0.30	          1.00	         6.10	            2	            4	            6	            7	           14
     3	       0	       3	       0	       3	       5	      11	        0.00	         0.27	        0.00	         0.27	          0.45	          1.00	        11.64	            3	            8	           10	           18	           22
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
