Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
     1	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
     2	       6	       1	       1	       1	       0	       9	        0.67	         0.11	        0.11	         0.11	          0.00	          1.00	         3.11	            2	            2	            3	            4	            4
     3	       1	       3	       2	       4	       2	      12	        0.08	         0.25	        0.17	         0.33	          0.17	          1.00	         5.58	            2	            3	            5	            7	           16
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
