Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
     1	       2	       0	       0	       0	       1	       3	        0.67	         0.00	        0.00	         0.00	          0.33	          1.00	         7.00	            6	            6	            7	            8	            8
     2	       4	       0	       0	       0	       1	       5	        0.80	         0.00	        0.00	         0.00	          0.20	          1.00	         6.80	            5	            5	            7	            7	           10
     3	       3	       0	       2	       0	       5	      10	        0.30	         0.00	        0.20	         0.00	          0.50	          1.00	         9.70	            4	            9	           10	           11	           13
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
