Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      50	      26	       7	       5	       4	      92	        0.54	         0.28	        0.08	         0.05	          0.04	          1.00	         3.16	            1	            1	            3	            5	           12
     1	       3	      15	       0	       1	       0	      19	        0.16	         0.79	        0.00	         0.05	          0.00	          1.00	         3.79	            1	            2	            4	            5	            6
     2	       7	      14	       2	       1	       4	      28	        0.25	         0.50	        0.07	         0.04	          0.14	          1.00	         4.07	            1	            2	            4	            6	            9
     3	       7	       5	       3	       1	       5	      21	        0.33	         0.24	        0.14	         0.05	          0.24	          1.00	         4.24	            1	            1	            3	            7	           12
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
