Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      10	       1	       7	      11	       9	      38	        0.26	         0.03	        0.18	         0.29	          0.24	          1.00	         5.26	            1	            4	            5	            6	           10
     1	       0	       2	       2	       1	       1	       6	        0.00	         0.33	        0.33	         0.17	          0.17	          1.00	         4.17	            2	            3	            5	            5	            6
     2	       2	       1	       1	       1	       1	       6	        0.33	         0.17	        0.17	         0.17	          0.17	          1.00	         7.00	            1	            2	            5	            8	           22
     3	       1	       2	       0	       3	       2	       8	        0.13	         0.25	        0.00	         0.38	          0.25	          1.00	         7.13	            1	            5	            7	           11	           13
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
