Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
     1	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
     2	       3	       0	       0	       1	       1	       5	        0.60	         0.00	        0.00	         0.20	          0.20	          1.00	         6.20	            3	            6	            6	            8	            8
     3	       5	       0	       2	       1	       7	      15	        0.33	         0.00	        0.13	         0.07	          0.47	          1.00	        11.60	            4	            6	            8	           14	           36
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
