Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      14	       7	       5	       1	       4	      31	        0.45	         0.23	        0.16	         0.03	          0.13	          1.00	         4.35	            1	            3	            4	            5	           11
     1	       1	       4	       1	       2	       1	       9	        0.11	         0.44	        0.11	         0.22	          0.11	          1.00	         5.56	            3	            4	            4	            6	           14
     2	       1	       3	       1	       0	       1	       6	        0.17	         0.50	        0.17	         0.00	          0.17	          1.00	         3.83	            3	            3	            4	            4	            5
     3	       0	       1	       0	       0	       0	       1	        0.00	         1.00	        0.00	         0.00	          0.00	          1.00	         9.00	            9	            9	            9	            9	            9
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
