Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      61	     118	      19	      22	      21	     241	        0.25	         0.49	        0.08	         0.09	          0.09	          1.00	         4.30	            1	            2	            4	            6	           19
     1	      12	      15	       2	       5	       2	      36	        0.33	         0.42	        0.06	         0.14	          0.06	          1.00	         4.44	            1	            2	            5	            6	           15
     2	      18	      12	       2	       3	      10	      45	        0.40	         0.27	        0.04	         0.07	          0.22	          1.00	         7.42	            1	            1	            4	            9	           32
     3	      16	       4	       1	       3	       6	      30	        0.53	         0.13	        0.03	         0.10	          0.20	          1.00	         5.00	            1	            1	            1	            7	           26
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
