Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      13	       1	       3	       1	       2	      20	        0.65	         0.05	        0.15	         0.05	          0.10	          1.00	         5.55	            2	            3	            5	            7	           19
     1	      10	       1	       1	       3	       2	      17	        0.59	         0.06	        0.06	         0.18	          0.12	          1.00	         5.35	            1	            3	            4	            6	           26
     2	      13	       4	       3	       2	      12	      34	        0.38	         0.12	        0.09	         0.06	          0.35	          1.00	        12.82	            1	            2	            6	           13	           57
     3	       6	       6	       3	       2	       8	      25	        0.24	         0.24	        0.12	         0.08	          0.32	          1.00	        13.84	            2	            3	            7	           11	           62
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
