Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      26	      32	       6	      12	      16	      92	        0.28	         0.35	        0.07	         0.13	          0.17	          1.00	         4.67	            1	            3	            4	            7	           19
     1	       6	       6	       0	       2	       4	      18	        0.33	         0.33	        0.00	         0.11	          0.22	          1.00	         4.17	            1	            1	            3	            7	           10
     2	       5	       6	       1	       2	       1	      15	        0.33	         0.40	        0.07	         0.13	          0.07	          1.00	         4.40	            1	            1	            3	            7	           12
     3	       3	       9	       0	       1	       8	      21	        0.14	         0.43	        0.00	         0.05	          0.38	          1.00	         6.43	            1	            2	            6	           10	           14
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
