Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       7	       1	       6	       2	       0	      16	        0.44	         0.06	        0.38	         0.13	          0.00	          1.00	         5.69	            2	            5	            6	            7	            8
     1	       2	       1	       1	       1	       0	       5	        0.40	         0.20	        0.20	         0.20	          0.00	          1.00	         5.40	            2	            5	            5	            7	            8
     2	       3	       5	       3	       4	       1	      16	        0.19	         0.31	        0.19	         0.25	          0.06	          1.00	         5.38	            3	            5	            5	            7	            9
     3	       4	      10	       3	       4	       5	      26	        0.15	         0.38	        0.12	         0.15	          0.19	          1.00	         5.46	            2	            3	            5	            6	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
