Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      18	       2	       9	       1	       3	      33	        0.55	         0.06	        0.27	         0.03	          0.09	          1.00	         3.94	            1	            3	            3	            5	           11
     1	       3	       1	       8	       1	       0	      13	        0.23	         0.08	        0.62	         0.08	          0.00	          1.00	         3.54	            2	            3	            3	            4	            7
     2	       0	       2	      11	       5	       1	      19	        0.00	         0.11	        0.58	         0.26	          0.05	          1.00	         4.37	            3	            3	            4	            5	            7
     3	       1	      16	       0	       2	       3	      22	        0.05	         0.73	        0.00	         0.09	          0.14	          1.00	         4.55	            3	            3	            4	            5	            9
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
