Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      34	      30	      29	      21	      20	     134	        0.25	         0.22	        0.22	         0.16	          0.15	          1.00	         4.54	            1	            3	            4	            6	           12
     1	       3	       8	       0	       5	       0	      16	        0.19	         0.50	        0.00	         0.31	          0.00	          1.00	         5.63	            1	            4	            5	            8	           10
     2	       7	       9	       3	       5	       2	      26	        0.27	         0.35	        0.12	         0.19	          0.08	          1.00	         5.73	            1	            2	            5	            9	           23
     3	       7	       6	       0	       3	       1	      17	        0.41	         0.35	        0.00	         0.18	          0.06	          1.00	         5.06	            1	            2	            5	            8	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
