Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      90	      40	      17	       8	      24	     179	        0.50	         0.22	        0.09	         0.04	          0.13	          1.00	         5.53	            1	            2	            4	            7	           31
     1	      15	       5	       2	       3	      18	      43	        0.35	         0.12	        0.05	         0.07	          0.42	          1.00	        12.63	            1	            2	           12	           17	           66
     2	      19	       9	       4	       5	      43	      80	        0.24	         0.11	        0.05	         0.06	          0.54	          1.00	        21.14	            1	            4	           17	           39	           70
     3	      16	      10	       3	       4	      77	     110	        0.15	         0.09	        0.03	         0.04	          0.70	          1.00	        29.59	            1	           11	           35	           44	           98
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
