Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       5	       0	       2	       0	       0	       7	        0.71	         0.00	        0.29	         0.00	          0.00	          1.00	         2.29	            1	            1	            3	            3	            3
     1	       9	       2	       2	       1	       0	      14	        0.64	         0.14	        0.14	         0.07	          0.00	          1.00	         3.29	            1	            2	            3	            5	            7
     2	       9	       3	       4	       1	       1	      18	        0.50	         0.17	        0.22	         0.06	          0.06	          1.00	         5.39	            1	            3	            6	            8	           10
     3	       9	       3	       1	       5	       5	      23	        0.39	         0.13	        0.04	         0.22	          0.22	          1.00	         5.39	            1	            4	            6	            7	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
