Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      39	      61	      14	      19	      12	     145	        0.27	         0.42	        0.10	         0.13	          0.08	          1.00	         4.17	            1	            2	            4	            5	           13
     1	      11	      39	       5	      12	      11	      78	        0.14	         0.50	        0.06	         0.15	          0.14	          1.00	         5.10	            1	            3	            5	            6	           26
     2	      23	      38	       8	      14	       8	      91	        0.25	         0.42	        0.09	         0.15	          0.09	          1.00	         5.82	            1	            2	            5	            7	           38
     3	      17	      21	       4	       7	       7	      56	        0.30	         0.38	        0.07	         0.13	          0.13	          1.00	         5.04	            1	            2	            3	            7	           24
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
