Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       9	       1	       3	       0	       7	      20	        0.45	         0.05	        0.15	         0.00	          0.35	          1.00	         8.80	            2	            6	            8	            9	           27
     1	       5	       4	       1	       0	       4	      14	        0.36	         0.29	        0.07	         0.00	          0.29	          1.00	         6.93	            1	            3	            8	           10	           12
     2	       7	       7	       3	       3	       4	      24	        0.29	         0.29	        0.13	         0.13	          0.17	          1.00	         6.96	            1	            5	            7	            9	           13
     3	       9	       7	       2	       0	       5	      23	        0.39	         0.30	        0.09	         0.00	          0.22	          1.00	         5.96	            1	            2	            5	           10	           14
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
