Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      30	      20	      11	      13	      11	      85	        0.35	         0.24	        0.13	         0.15	          0.13	          1.00	         5.01	            1	            3	            4	            6	           15
     1	       4	       3	       2	       8	       0	      17	        0.24	         0.18	        0.12	         0.47	          0.00	          1.00	         5.12	            1	            3	            5	            6	           11
     2	       4	      15	       3	       7	       8	      37	        0.11	         0.41	        0.08	         0.19	          0.22	          1.00	         6.11	            1	            4	            6	            8	           12
     3	       2	       8	       2	       1	       7	      20	        0.10	         0.40	        0.10	         0.05	          0.35	          1.00	         6.00	            3	            3	            6	            7	           15
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
