Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      19	       7	      12	      14	      33	      85	        0.22	         0.08	        0.14	         0.16	          0.39	          1.00	         5.73	            1	            4	            6	            8	           12
     1	       6	       6	       5	       7	      14	      38	        0.16	         0.16	        0.13	         0.18	          0.37	          1.00	         7.18	            1	            4	            8	           10	           16
     2	       6	       6	       2	       5	      18	      37	        0.16	         0.16	        0.05	         0.14	          0.49	          1.00	         8.70	            2	            6	            8	           11	           26
     3	       6	      19	       5	       2	      12	      44	        0.14	         0.43	        0.11	         0.05	          0.27	          1.00	        10.48	            1	            4	            7	           12	          118
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
