Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      16	       2	       4	       1	       3	      26	        0.62	         0.08	        0.15	         0.04	          0.12	          1.00	         4.00	            1	            3	            4	            5	            7
     1	       3	       5	       2	       1	       3	      14	        0.21	         0.36	        0.14	         0.07	          0.21	          1.00	         3.79	            1	            2	            3	            4	           14
     2	       0	      12	       0	       0	       1	      13	        0.00	         0.92	        0.00	         0.00	          0.08	          1.00	         5.15	            2	            3	            5	            7	            8
     3	       1	       3	       1	       0	       3	       8	        0.13	         0.38	        0.13	         0.00	          0.38	          1.00	         7.88	            3	            6	            7	           10	           15
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
