Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       2	       1	       1	       0	       4	       8	        0.25	         0.13	        0.13	         0.00	          0.50	          1.00	         9.75	            6	            8	           10	           14	           14
     1	       2	       1	       4	       0	      11	      18	        0.11	         0.06	        0.22	         0.00	          0.61	          1.00	         8.22	            3	            7	            8	           10	           14
     2	       3	       0	       4	       1	       2	      10	        0.30	         0.00	        0.40	         0.10	          0.20	          1.00	         7.10	            3	            4	            9	           10	           13
     3	       0	       0	       1	       0	       1	       2	        0.00	         0.00	        0.50	         0.00	          0.50	          1.00	         7.50	            4	            4	           11	           11	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
