Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       2	       0	       0	       0	       2	       4	        0.50	         0.00	        0.00	         0.00	          0.50	          1.00	         8.00	            7	            8	            8	            9	            9
     1	       2	       0	       0	       0	       1	       3	        0.67	         0.00	        0.00	         0.00	          0.33	          1.00	        11.67	            1	            1	           10	           24	           24
     2	       0	       0	       1	       0	       0	       1	        0.00	         0.00	        1.00	         0.00	          0.00	          1.00	         9.00	            9	            9	            9	            9	            9
     3	       1	       0	       0	       3	       2	       6	        0.17	         0.00	        0.00	         0.50	          0.33	          1.00	         9.50	            2	            4	            6	           12	           28
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
