Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       8	       6	       7	       2	       4	      27	        0.30	         0.22	        0.26	         0.07	          0.15	          1.00	         4.70	            2	            3	            5	            6	            7
     1	       1	       2	       0	       0	       0	       3	        0.33	         0.67	        0.00	         0.00	          0.00	          1.00	         6.33	            6	            6	            6	            7	            7
     2	       0	       5	       0	       1	       0	       6	        0.00	         0.83	        0.00	         0.17	          0.00	          1.00	         5.33	            3	            5	            5	            6	            8
     3	       0	       5	       0	       1	       0	       6	        0.00	         0.83	        0.00	         0.17	          0.00	          1.00	         6.00	            5	            5	            6	            7	            7
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
