Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      20	      15	      16	      10	      55	     116	        0.17	         0.13	        0.14	         0.09	          0.47	          1.00	         7.66	            2	            5	            8	            9	           18
     1	       0	       3	       3	       1	       8	      15	        0.00	         0.20	        0.20	         0.07	          0.53	          1.00	        10.33	            4	            6	           10	           14	           19
     2	       0	       3	       0	       6	       4	      13	        0.00	         0.23	        0.00	         0.46	          0.31	          1.00	        14.62	            4	            6	            9	           10	           93
     3	       0	       3	       1	       7	       6	      17	        0.00	         0.18	        0.06	         0.41	          0.35	          1.00	         9.12	            5	            8	            9	           10	           16
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
