Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       0	       1	       1	       5	       4	      11	        0.00	         0.09	        0.09	         0.45	          0.36	          1.00	         4.91	            3	            4	            5	            6	            7
     1	       0	       2	       7	       1	       2	      12	        0.00	         0.17	        0.58	         0.08	          0.17	          1.00	         5.17	            3	            4	            5	            5	           10
     2	       4	       0	       6	       6	       1	      17	        0.24	         0.00	        0.35	         0.35	          0.06	          1.00	         4.94	            1	            4	            5	            6	            9
     3	       2	       0	       1	       1	       1	       5	        0.40	         0.00	        0.20	         0.20	          0.20	          1.00	         6.00	            1	            4	            6	            8	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
