Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       2	       0	       1	       0	       1	       4	        0.50	         0.00	        0.25	         0.00	          0.25	          1.00	         8.25	            2	            6	            6	           19	           19
     1	       1	       0	       0	       0	       2	       3	        0.33	         0.00	        0.00	         0.00	          0.67	          1.00	         8.33	            2	            2	           11	           12	           12
     2	       4	       0	       0	       0	       2	       6	        0.67	         0.00	        0.00	         0.00	          0.33	          1.00	        11.00	            3	            5	           14	           18	           20
     3	       0	       8	       1	       0	       6	      15	        0.00	         0.53	        0.07	         0.00	          0.40	          1.00	         9.13	            2	            3	           10	           11	           24
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
