Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      16	       1	       2	       0	       4	      23	        0.70	         0.04	        0.09	         0.00	          0.17	          1.00	         3.52	            2	            3	            3	            4	            7
     1	       9	       4	       4	       3	       1	      21	        0.43	         0.19	        0.19	         0.14	          0.05	          1.00	         3.90	            2	            3	            4	            5	            7
     2	       8	       4	       7	       4	       4	      27	        0.30	         0.15	        0.26	         0.15	          0.15	          1.00	         4.41	            2	            3	            4	            5	           11
     3	       2	       4	       4	       1	       2	      13	        0.15	         0.31	        0.31	         0.08	          0.15	          1.00	         4.00	            3	            3	            3	            4	            8
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
