Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
     1	       0	       0	       2	       1	       0	       3	        0.00	         0.00	        0.67	         0.33	          0.00	          1.00	         5.00	            4	            4	            4	            7	            7
     2	       1	       0	       1	       0	       0	       2	        0.50	         0.00	        0.50	         0.00	          0.00	          1.00	         3.00	            1	            1	            5	            5	            5
     3	       3	       1	       0	       1	       2	       7	        0.43	         0.14	        0.00	         0.14	          0.29	          1.00	         4.71	            2	            2	            4	            8	            9
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
