Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      18	       5	       1	       0	       2	      26	        0.69	         0.19	        0.04	         0.00	          0.08	          1.00	         3.54	            1	            2	            3	            5	            8
     1	       5	       5	       1	       1	       1	      13	        0.38	         0.38	        0.08	         0.08	          0.08	          1.00	         2.46	            1	            1	            2	            3	            6
     2	      24	       7	       1	       2	       0	      34	        0.71	         0.21	        0.03	         0.06	          0.00	          1.00	         2.41	            1	            1	            2	            3	            8
     3	      15	       8	       0	       3	       3	      29	        0.52	         0.28	        0.00	         0.10	          0.10	          1.00	         3.69	            1	            1	            1	            4	           16
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
