Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      18	       2	       1	       0	       2	      23	        0.78	         0.09	        0.04	         0.00	          0.09	          1.00	         4.13	            1	            3	            4	            6	            8
     1	       1	       4	       1	       1	       0	       7	        0.14	         0.57	        0.14	         0.14	          0.00	          1.00	         4.14	            2	            2	            4	            7	            7
     2	       3	       3	       3	       1	       3	      13	        0.23	         0.23	        0.23	         0.08	          0.23	          1.00	         5.85	            2	            4	            5	            8	           15
     3	       3	       8	       1	       3	       4	      19	        0.16	         0.42	        0.05	         0.16	          0.21	          1.00	         5.47	            1	            2	            6	            7	           10
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
