Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      11	       4	       3	       0	       0	      18	        0.61	         0.22	        0.17	         0.00	          0.00	          1.00	         2.67	            1	            2	            2	            4	            5
     1	       3	      10	       2	       1	       0	      16	        0.19	         0.63	        0.13	         0.06	          0.00	          1.00	         3.13	            1	            2	            3	            4	            6
     2	       0	       7	       0	       0	       0	       7	        0.00	         1.00	        0.00	         0.00	          0.00	          1.00	         3.86	            2	            3	            4	            5	            6
     3	       0	       9	       0	       0	       0	       9	        0.00	         1.00	        0.00	         0.00	          0.00	          1.00	         5.11	            2	            3	            5	            6	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
