Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       9	       1	       3	       4	       8	      25	        0.36	         0.04	        0.12	         0.16	          0.32	          1.00	         5.88	            1	            4	            5	            8	           18
     1	       4	       1	       1	       2	       1	       9	        0.44	         0.11	        0.11	         0.22	          0.11	          1.00	         5.89	            1	            5	            6	            7	           10
     2	       2	       7	       6	       0	       3	      18	        0.11	         0.39	        0.33	         0.00	          0.17	          1.00	         6.39	            1	            6	            7	            8	            9
     3	       2	       9	       6	       2	       6	      25	        0.08	         0.36	        0.24	         0.08	          0.24	          1.00	         7.44	            1	            4	            9	           10	           13
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
