Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       7	       8	      14	       5	       5	      39	        0.18	         0.21	        0.36	         0.13	          0.13	          1.00	         3.77	            1	            3	            3	            5	            8
     1	       0	       0	       1	       3	       3	       7	        0.00	         0.00	        0.14	         0.43	          0.43	          1.00	         6.43	            4	            4	            6	            8	           11
     2	       3	       3	       8	       2	       5	      21	        0.14	         0.14	        0.38	         0.10	          0.24	          1.00	         7.90	            1	            3	            5	            8	           62
     3	       1	       2	       2	       1	       5	      11	        0.09	         0.18	        0.18	         0.09	          0.45	          1.00	         9.36	            1	            4	            6	           11	           36
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
