Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       1	       0	       0	       0	       3	       4	        0.25	         0.00	        0.00	         0.00	          0.75	          1.00	         8.25	            6	            8	            9	           10	           10
     1	       1	       0	       1	       1	       3	       6	        0.17	         0.00	        0.17	         0.17	          0.50	          1.00	         8.17	            4	            4	            8	           12	           15
     2	       3	       0	       1	       2	       2	       8	        0.38	         0.00	        0.13	         0.25	          0.25	          1.00	         9.13	            4	            5	           10	           13	           14
     3	       1	       1	       0	       0	       3	       5	        0.20	         0.20	        0.00	         0.00	          0.60	          1.00	        12.40	            3	            8	           13	           18	           20
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
