Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       0	       1	       0	       0	       1	       2	        0.00	         0.50	        0.00	         0.00	          0.50	          1.00	         7.50	            2	            2	           13	           13	           13
     1	       2	       0	       1	       0	       0	       3	        0.67	         0.00	        0.33	         0.00	          0.00	          1.00	         7.00	            6	            6	            6	            9	            9
     2	       2	       1	       2	       0	       7	      12	        0.17	         0.08	        0.17	         0.00	          0.58	          1.00	         9.25	            2	            8	            9	           11	           15
     3	       2	       0	       1	       1	      10	      14	        0.14	         0.00	        0.07	         0.07	          0.71	          1.00	         8.79	            2	            7	           10	           10	           12
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
