Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       0	       0	       1	       0	       0	       1	        0.00	         0.00	        1.00	         0.00	          0.00	          1.00	         6.00	            6	            6	            6	            6	            6
     1	       2	       0	       0	       0	       0	       2	        1.00	         0.00	        0.00	         0.00	          0.00	          1.00	         4.50	            4	            4	            5	            5	            5
     2	       3	       0	       2	       0	       2	       7	        0.43	         0.00	        0.29	         0.00	          0.29	          1.00	         6.29	            3	            5	            6	            8	            9
     3	       1	       0	       2	       0	       4	       7	        0.14	         0.00	        0.29	         0.00	          0.57	          1.00	         7.00	            4	            5	            5	            9	           14
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
