Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      11	       8	       4	       3	       8	      34	        0.32	         0.24	        0.12	         0.09	          0.24	          1.00	         7.50	            1	            3	            5	            6	           99
     1	       3	      10	       1	       1	       3	      18	        0.17	         0.56	        0.06	         0.06	          0.17	          1.00	         4.44	            1	            2	            4	            6	            9
     2	       2	       6	       2	       2	       1	      13	        0.15	         0.46	        0.15	         0.15	          0.08	          1.00	         6.15	            2	            4	            5	            8	           11
     3	       1	       3	       1	       2	       2	       9	        0.11	         0.33	        0.11	         0.22	          0.22	          1.00	         6.22	            2	            4	            6	            8	           15
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
