Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      40	      42	      55	      21	      22	     180	        0.22	         0.23	        0.31	         0.12	          0.12	          1.00	         4.09	            1	            3	            4	            5	           10
     1	       3	      10	       2	       6	       3	      24	        0.13	         0.42	        0.08	         0.25	          0.13	          1.00	         4.33	            1	            4	            5	            5	            6
     2	       5	      17	       1	       3	       4	      30	        0.17	         0.57	        0.03	         0.10	          0.13	          1.00	         4.20	            1	            3	            4	            5	            8
     3	       2	      10	       3	       3	       0	      18	        0.11	         0.56	        0.17	         0.17	          0.00	          1.00	         4.28	            1	            3	            4	            5	            9
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
