Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      14	      18	      24	      17	      35	     108	        0.13	         0.17	        0.22	         0.16	          0.32	          1.00	         5.97	            1	            4	            6	            8	           16
     1	       0	       3	       3	       9	       8	      23	        0.00	         0.13	        0.13	         0.39	          0.35	          1.00	         7.83	            4	            6	            7	            8	           16
     2	       0	       4	       3	      11	       9	      27	        0.00	         0.15	        0.11	         0.41	          0.33	          1.00	         8.93	            4	            6	            8	           11	           21
     3	       0	       4	       1	       7	      12	      24	        0.00	         0.17	        0.04	         0.29	          0.50	          1.00	        10.54	            4	            7	           10	           15	           19
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
