Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       2	       0	       0	       0	       1	       3	        0.67	         0.00	        0.00	         0.00	          0.33	          1.00	         7.00	            2	            2	            8	           11	           11
     1	       3	       1	       1	       0	       3	       8	        0.38	         0.13	        0.13	         0.00	          0.38	          1.00	         8.38	            2	            3	            6	           19	           20
     2	       3	       4	      10	       4	       5	      26	        0.12	         0.15	        0.38	         0.15	          0.19	          1.00	         6.50	            1	            3	            5	            9	           20
     3	       8	       5	       2	       2	       4	      21	        0.38	         0.24	        0.10	         0.10	          0.19	          1.00	         6.76	            1	            3	            5	            8	           27
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
