Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      17	       3	       3	       3	       2	      28	        0.61	         0.11	        0.11	         0.11	          0.07	          1.00	         4.18	            1	            3	            4	            6	            9
     1	       4	       5	       1	       2	       2	      14	        0.29	         0.36	        0.07	         0.14	          0.14	          1.00	         4.50	            1	            2	            5	            7	            7
     2	       0	       5	       3	       2	       3	      13	        0.00	         0.38	        0.23	         0.15	          0.23	          1.00	         6.46	            2	            4	            7	            8	           11
     3	       0	       6	       3	       0	       4	      13	        0.00	         0.46	        0.23	         0.00	          0.31	          1.00	         6.46	            2	            3	            6	            9	           15
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
