Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
     1	       1	       0	       0	       1	       0	       2	        0.50	         0.00	        0.00	         0.50	          0.00	          1.00	         2.50	            1	            1	            4	            4	            4
     2	       0	       0	       1	       0	       0	       1	        0.00	         0.00	        1.00	         0.00	          0.00	          1.00	         8.00	            8	            8	            8	            8	            8
     3	       4	       0	       2	       0	       4	      10	        0.40	         0.00	        0.20	         0.00	          0.40	          1.00	         9.40	            4	            8	           11	           12	           12
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
