Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      23	       0	      28	      16	      17	      84	        0.27	         0.00	        0.33	         0.19	          0.20	          1.00	         5.57	            2	            5	            5	            6	           14
     1	       2	       1	       3	       1	       6	      13	        0.15	         0.08	        0.23	         0.08	          0.46	          1.00	         4.92	            1	            4	            5	            6	            8
     2	       2	       4	       4	       4	       9	      23	        0.09	         0.17	        0.17	         0.17	          0.39	          1.00	         5.39	            1	            4	            5	            6	           13
     3	       3	       2	       1	       1	       2	       9	        0.33	         0.22	        0.11	         0.11	          0.22	          1.00	         5.89	            2	            4	            7	            8	            9
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
