Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      15	       3	       6	       4	       7	      35	        0.43	         0.09	        0.17	         0.11	          0.20	          1.00	         6.51	            2	            4	            6	            9	           13
     1	       1	      10	       7	       4	      13	      35	        0.03	         0.29	        0.20	         0.11	          0.37	          1.00	         7.29	            2	            5	            7	            8	           26
     2	       6	      10	      17	       8	      18	      59	        0.10	         0.17	        0.29	         0.14	          0.31	          1.00	         7.88	            2	            5	            7	           10	           38
     3	       4	       6	      13	      15	      34	      72	        0.06	         0.08	        0.18	         0.21	          0.47	          1.00	         9.01	            3	            7	            9	           11	           26
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
