Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       6	       0	      10	       0	       6	      22	        0.27	         0.00	        0.45	         0.00	          0.27	          1.00	         5.91	            1	            4	            7	            7	           10
     1	       4	       3	       2	       2	      12	      23	        0.17	         0.13	        0.09	         0.09	          0.52	          1.00	         6.48	            2	            5	            7	            8	           13
     2	       3	       3	       1	       0	       5	      12	        0.25	         0.25	        0.08	         0.00	          0.42	          1.00	         6.17	            2	            5	            7	            8	            9
     3	       1	       4	       1	       0	       1	       7	        0.14	         0.57	        0.14	         0.00	          0.14	          1.00	         5.57	            2	            2	            6	            8	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
