Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       9	       0	       0	       0	       3	      12	        0.75	         0.00	        0.00	         0.00	          0.25	          1.00	         3.50	            2	            2	            3	            7	            7
     1	       0	       4	       0	       0	       0	       4	        0.00	         1.00	        0.00	         0.00	          0.00	          1.00	         3.00	            2	            2	            4	            4	            4
     2	       1	       4	       0	       0	       0	       5	        0.20	         0.80	        0.00	         0.00	          0.00	          1.00	         3.20	            2	            3	            3	            4	            4
     3	       0	       3	       0	       0	       0	       3	        0.00	         1.00	        0.00	         0.00	          0.00	          1.00	         3.67	            3	            3	            3	            5	            5
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
