Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
     1	       3	       0	       2	       2	       0	       7	        0.43	         0.00	        0.29	         0.29	          0.00	          1.00	         3.57	            2	            3	            4	            4	            5
     2	       3	       0	       1	       1	       2	       7	        0.43	         0.00	        0.14	         0.14	          0.29	          1.00	         7.14	            3	            3	            7	            9	           17
     3	       1	       0	       1	       0	       2	       4	        0.25	         0.00	        0.25	         0.00	          0.50	          1.00	        13.25	            6	           11	           13	           23	           23
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
