Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      11	       7	       2	       1	       9	      30	        0.37	         0.23	        0.07	         0.03	          0.30	          1.00	         5.83	            1	            3	            6	            8	           12
     1	       0	       2	       0	       1	       1	       4	        0.00	         0.50	        0.00	         0.25	          0.25	          1.00	         7.50	            4	            4	            8	           14	           14
     2	       2	       4	       0	       0	       0	       6	        0.33	         0.67	        0.00	         0.00	          0.00	          1.00	         4.50	            1	            1	            6	            7	            9
     3	       1	       1	       0	       1	       1	       4	        0.25	         0.25	        0.00	         0.25	          0.25	          1.00	         6.25	            1	            6	            7	           11	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
