Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       2	       3	       4	       1	       2	      12	        0.17	         0.25	        0.33	         0.08	          0.17	          1.00	         4.08	            2	            3	            4	            5	            7
     1	       0	       2	       2	       0	       0	       4	        0.00	         0.50	        0.50	         0.00	          0.00	          1.00	         3.00	            2	            3	            3	            4	            4
     2	       1	       5	       0	       0	       0	       6	        0.17	         0.83	        0.00	         0.00	          0.00	          1.00	         5.67	            1	            5	            6	            8	            8
     3	       0	       1	       0	       0	       0	       1	        0.00	         1.00	        0.00	         0.00	          0.00	          1.00	         6.00	            6	            6	            6	            6	            6
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
