Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      61	     119	      17	      37	      17	     251	        0.24	         0.47	        0.07	         0.15	          0.07	          1.00	         4.39	            1	            2	            4	            5	           52
     1	       9	       0	       2	       1	       6	      18	        0.50	         0.00	        0.11	         0.06	          0.33	          1.00	         7.44	            1	            2	            9	           12	           20
     2	      11	       2	       2	       3	       5	      23	        0.48	         0.09	        0.09	         0.13	          0.22	          1.00	         7.00	            1	            2	            5	           14	           14
     3	       8	       1	       0	       2	      13	      24	        0.33	         0.04	        0.00	         0.08	          0.54	          1.00	        13.92	            1	            6	            7	           14	           77
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
