Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	      79	      47	       9	      11	      10	     156	        0.51	         0.30	        0.06	         0.07	          0.06	          1.00	         3.63	            1	            2	            3	            5	           11
     1	       2	       8	       0	       1	       1	      12	        0.17	         0.67	        0.00	         0.08	          0.08	          1.00	         6.50	            3	            4	            7	            9	           12
     2	       1	       9	       2	       1	       0	      13	        0.08	         0.69	        0.15	         0.08	          0.00	          1.00	         6.31	            2	            3	            5	            5	           27
     3	       1	       3	       1	       1	       2	       8	        0.13	         0.38	        0.13	         0.13	          0.25	          1.00	         6.63	            1	            3	            6	           10	           21
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
