Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
     1	       6	       2	       7	       1	       3	      19	        0.32	         0.11	        0.37	         0.05	          0.16	          1.00	         5.26	            3	            4	            4	            7	            9
     2	      14	       4	      23	       5	      26	      72	        0.19	         0.06	        0.32	         0.07	          0.36	          1.00	         6.29	            2	            4	            7	            8	           10
     3	       2	      36	      10	      12	      33	      93	        0.02	         0.39	        0.11	         0.13	          0.35	          1.00	         6.63	            2	            5	            7	            8	           12
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
