Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       9	      12	       9	      14	      16	      60	        0.15	         0.20	        0.15	         0.23	          0.27	          1.00	         5.22	            1	            4	            5	            7	           10
     1	       8	       2	       0	       2	       4	      16	        0.50	         0.13	        0.00	         0.13	          0.25	          1.00	         3.63	            1	            1	            3	            5	           12
     2	       0	       1	       2	       3	       8	      14	        0.00	         0.07	        0.14	         0.21	          0.57	          1.00	         6.57	            4	            5	            7	            8	           11
     3	       3	       0	       4	       1	       1	       9	        0.33	         0.00	        0.44	         0.11	          0.11	          1.00	         6.56	            2	            4	            6	            9	           11
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
