Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       4	       1	       1	       0	       0	       6	        0.67	         0.17	        0.17	         0.00	          0.00	          1.00	         3.67	            2	            3	            4	            4	            6
     1	       0	       0	       0	       2	       3	       5	        0.00	         0.00	        0.00	         0.40	          0.60	          1.00	         8.00	            4	            6	            6	            7	           17
     2	       6	       0	       0	       2	       6	      14	        0.43	         0.00	        0.00	         0.14	          0.43	          1.00	         5.43	            2	            3	            6	            7	           10
     3	       0	       2	       0	       3	       5	      10	        0.00	         0.20	        0.00	         0.30	          0.50	          1.00	         6.20	            4	            4	            7	            8	            9
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
