Period	  All1st	 AllLast	  All2nd	 AllPenU	AllOther	AllTotal	     All1st%	     AllLast%	     All2nd%	     AllPenU%	     AllOther%	     AllTotal%	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max
     0	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
     1	       7	       1	       1	       0	       3	      12	        0.58	         0.08	        0.08	         0.00	          0.25	          1.00	         5.67	            2	            3	            6	            9	            9
     2	      10	       1	       2	       0	       2	      15	        0.67	         0.07	        0.13	         0.00	          0.13	          1.00	         5.93	            2	            4	            6	            8	           11
     3	       2	      12	       2	       0	       3	      19	        0.11	         0.63	        0.11	         0.00	          0.16	          1.00	         4.58	            2	            2	            3	            7	           15
     4	       0	       0	       0	       0	       0	       0	            	             	            	             	              	              	             	             	             	             	             	             
